"id","code","name"
occupation_work_personnel_training_modality_876006,876006,CONDUCTOR DE BULLDOZER,
occupation_work_personnel_training_modality_876007,876007,CONDUCTOR DE CANGILON DE ARRASTRE,
occupation_work_personnel_training_modality_876008,876008,CONDUCTOR DE DRAGALINA,
occupation_work_personnel_training_modality_876009,876009,CONDUCTOR DE DRAGA,
occupation_work_personnel_training_modality_876010,876010,CONDUCTOR DE EXCAVADORA,
occupation_work_personnel_training_modality_876011,876011,CONDUCTOR DE EXPLANADORA Y DE ESCRAPER,
occupation_work_personnel_training_modality_876012,876012,CONDUCTOR DE ESPARCIDORA ACABADORA PARA CAMINO,
occupation_work_personnel_training_modality_876013,876013,CONDUCTOR DE HORMIGONERA,
occupation_work_personnel_training_modality_876014,876014,CONDUCTOR DE INSTALACION DISTRIBUIDORA PARA LA PREPARACION,
occupation_work_personnel_training_modality_876015,876015,CONDUCTOR DE MAQUINAS DE ABRIR ZANJAS,
occupation_work_personnel_training_modality_876016,876016,CONDUCTOR DE MAQUINAS DE EXCAVAR ZANJAS,
occupation_work_personnel_training_modality_876017,876017,CONDUCTOR DE MARTINETE,
occupation_work_personnel_training_modality_876018,876018,CONDUCTOR DE MAQUINA HINCADORA DE PILOTES,
occupation_work_personnel_training_modality_876019,876019,CONDUCTOR DE MAQUINA DE ABRIR TUNELES,
occupation_work_personnel_training_modality_876020,876020,CONDUCTOR DE MAQUINA DE ABRIR HOYOS,
occupation_work_personnel_training_modality_876021,876021,"CONDUCTOR DE NIVELADORA CON CUCHILLA FRONTAL,BULLDOZER",
occupation_work_personnel_training_modality_876022,876022,CONDUCTOR DE NIVELADORA Y ESCRAPER,
occupation_work_personnel_training_modality_876023,876023,CONDUCTOR DE PALA MECANICA,
occupation_work_personnel_training_modality_876024,876024,CONDUCTOR DE PAVIMENTADORA EN HORMIGON,
occupation_work_personnel_training_modality_876025,876025,"CONDUCTOR DE PERFORAD.DE AIRE COMPRIMIDO,CONST.",
occupation_work_personnel_training_modality_876026,876026,OPERADOR DE INSTALCIONES PARA MEZCLAR HORMIGON,
occupation_work_personnel_training_modality_876027,876027,OPERADOR DE ZANJADORA DE CANGILONES,
occupation_work_personnel_training_modality_876028,876028,OTROS CONDUCTORES DE MAQUINA PARA EL MOVIMIENTO DE TIERRAS,
occupation_work_personnel_training_modality_876029,876029,"PICADOR CON MARTILLO NEUMATICO, CONSTRUCCION",
occupation_work_personnel_training_modality_877001,877001,CONDUCTOR DE CARRETILLA ELEVADORA,
occupation_work_personnel_training_modality_877002,877002,CONDUCTOR DE CARRETON DE HORQUILLA ELEVADORA,
occupation_work_personnel_training_modality_877003,877003,CONDUCTOR DE CAMION VOLQUETE,
occupation_work_personnel_training_modality_877004,877004,"CONDUCTOR DE CARRETA DE TRANSPORTE TRONCOS, ROLLIZOS Y FUST",
occupation_work_personnel_training_modality_877005,877005,CONDUCTOR DE CINTA TRANSPORTADORA,
occupation_work_personnel_training_modality_877006,877006,CONDUCTOR DE ELEVADOR DE CARGA,
occupation_work_personnel_training_modality_877007,877007,"CONDUCTOR DE VAGONERA LANZADERA,MINAS",
occupation_work_personnel_training_modality_877008,877008,OBREROS DE LA MANIPULACION DE MERCANCIA Y MATERIALES O DE M,
occupation_work_personnel_training_modality_877009,877009,CHOFER DE MONTACARGAS(EXCEPTO CONSTRUCCION),
occupation_work_personnel_training_modality_877010,877010,ELEVADORISTA DE CARGA,
occupation_work_personnel_training_modality_877011,877011,VOLQUETERO,
occupation_work_personnel_training_modality_881001,881001,BALSEROS,
occupation_work_personnel_training_modality_881002,881002,CONTRAMAESTRE DE BARCO,
occupation_work_personnel_training_modality_881003,881003,GRUMETE,
occupation_work_personnel_training_modality_881004,881004,LANCHERO,
occupation_work_personnel_training_modality_881005,881005,"MARINERO EN GRAL, DE PRIMERA,SGDA,DE REMOLCADOR DE YATE,DE",
occupation_work_personnel_training_modality_881006,881006,PANOLERO DE CUBIERTA,
occupation_work_personnel_training_modality_881007,881007,TIMONEL DE BARCO,
occupation_work_personnel_training_modality_881008,881008,MANIOBRISTA DE BARCO,
occupation_work_personnel_training_modality_881009,881009,MARINERO(MARINERO MERCANTE),
occupation_work_personnel_training_modality_881010,881010,VAPORINO,
occupation_work_personnel_training_modality_882001,882001,"AUXILIAR DE LA CAMARA DE MAQUINAS,BARCOS",
occupation_work_personnel_training_modality_882002,882002,ENGRASADOR DE BARCOS,
occupation_work_personnel_training_modality_882003,882003,FOGONERO DE BARCO,
occupation_work_personnel_training_modality_882004,882004,LIMPIADOR DE MAQUINAS.BARCOS,
occupation_work_personnel_training_modality_882005,882005,"MECANICOS ENGRASADOR,BARCOS",
occupation_work_personnel_training_modality_883001,883001,AYUDANTE DE MAQUINISTAS DE TREN,
occupation_work_personnel_training_modality_883002,883002,CONDUCTOR DE LOCOMOTORA EN MINAS Y CANTERAS,
occupation_work_personnel_training_modality_883003,883003,CONDUCTOR DE LOCOMOTORAS DE MANIOBRAS,
occupation_work_personnel_training_modality_883004,883004,FOGONERO DE LOCOMOTORA DE VAPOR,
occupation_work_personnel_training_modality_883005,883005,MAQUINISTA DE TREN O LOCOMOTORA,
occupation_work_personnel_training_modality_883006,883006,MAQUINISTA DE TREN DE MINA O CANTERA,
occupation_work_personnel_training_modality_884001,884001,AGENTES DE MANIOBRAS,
occupation_work_personnel_training_modality_884002,884002,BREQUERO DE FERROCARRIL,
occupation_work_personnel_training_modality_884003,884003,CLASIFICADOR DE TRENES,
occupation_work_personnel_training_modality_884004,884004,"CONDUCTOR,AGENTE DE MANIOBRAS",
occupation_work_personnel_training_modality_884005,884005,"DERIVADOR, FERROCARRILES",
occupation_work_personnel_training_modality_884006,884006,"ENGANCHADOR DE VAGONES,FERROCARRILES",
occupation_work_personnel_training_modality_884007,884007,"GUARDAFRENOS,TREN DE MERCANCIA",
occupation_work_personnel_training_modality_884008,884008,GUARDAGUJAS/CONTROLADOR DE TRAFICO FERROVIARIO,
occupation_work_personnel_training_modality_884009,884009,"GUARDAGUJAS-ENGANCHADOR,(MINAS Y CANTERAS)",
occupation_work_personnel_training_modality_884010,884010,JEFE DE TREN DE MERCANCIAS,
occupation_work_personnel_training_modality_885001,885001,CHOFER DE TAXI,
occupation_work_personnel_training_modality_885002,885002,CHOFER DE ENTREGA DE COCHES NUEVOS,
occupation_work_personnel_training_modality_885003,885003,CHOFER PARTICULAR,
occupation_work_personnel_training_modality_885004,885004,CONDUCTOR DE MOTOCICLETA,
occupation_work_personnel_training_modality_885005,885005,"CONDUCTOR DE AUTOBUS, AUTOMOVIL, CAMIONETA, CAMION O FURGON",
occupation_work_personnel_training_modality_885006,885006,MICROBUSERO/CONDUCTOR DE MICROBUS,
occupation_work_personnel_training_modality_885007,885007,TAXISTA,
occupation_work_personnel_training_modality_885008,885008,CONDUCTORES DE CAMIONES PESADOS,
occupation_work_personnel_training_modality_886001,886001,"GUARDA BARRERA,FERROCARRILES",
occupation_work_personnel_training_modality_886002,886002,"GUARDA DE ESCLUSA,CANALES O PUERTOS",
occupation_work_personnel_training_modality_886003,886003,JEFE DE DIQUE O VARADERO,
occupation_work_personnel_training_modality_886004,886004,JEFE DE PUERTO.DIQUE SECO,
occupation_work_personnel_training_modality_886005,886005,"OBRERO DE COMPUERTAS DE EVACUACION,EXCLUSAS EN DIQUE SECO",
occupation_work_personnel_training_modality_886006,886006,"PATRON DE PUERTO,DIQUE SECO",
occupation_work_personnel_training_modality_886007,886007,"TORRERO DE FARO,AEROPUERTO Y PUERTOS",
occupation_work_personnel_training_modality_911001,911001,"VENDEDOR AMBULANTE, CEREALES: AVENA, CEBADA, TRIGO, ETC.",
occupation_work_personnel_training_modality_911002,911002,"VENDEDOR AMBULANTE, ESPECERIAS: CANELA, CLAVO DE OLOR, PIMI",
occupation_work_personnel_training_modality_911003,911003,"VENDEDOR AMBULANTE, FRUTA FRESCA",
occupation_work_personnel_training_modality_911004,911004,"VENDEDOR AMBULANTE, HORTALIZAS: AJO, CEBOLLA, CHOCLO, VAINI",
occupation_work_personnel_training_modality_911005,911005,"VENDEDOR AMBULANTE, MENESTRAS: FRIJOLES, GARBANZOS, LENTEJA",
occupation_work_personnel_training_modality_911006,911006,"VENDEDOR AMBULANTE, TUBERCULOS: CAMOTE, PAPA, YUCA, ETC.",
occupation_work_personnel_training_modality_912001,912001,"VENDEDOR AMBULANTE, ANTICUCHOS",
occupation_work_personnel_training_modality_912002,912002,"VENDEDOR AMBULANTE, CEBICHES Y DERIVADOS",
occupation_work_personnel_training_modality_912003,912003,"VENDEDOR AMBULANTE, CHURROS",
occupation_work_personnel_training_modality_912004,912004,"VENDEDOR AMBULANTE, EMOLIENTE",
occupation_work_personnel_training_modality_912005,912005,"VENDEDOR AMBULANTE, JUGOS Y REFRESCOS",
occupation_work_personnel_training_modality_912006,912006,"VENDEDOR AMBULANTE, PICANTES",
occupation_work_personnel_training_modality_912007,912007,"VENDEDOR AMBULANTE, RASPADILLAS",
occupation_work_personnel_training_modality_912008,912008,"VENDEDOR AMBULANTE, SALCHIPAPAS",
occupation_work_personnel_training_modality_912009,912009,"VENDEDOR AMBULANTE, SANDWICH",
occupation_work_personnel_training_modality_912010,912010,"VENDEDOR AMBULANTE, COMIDAS PREPARADAS EN LA CALLE, OTROS",
occupation_work_personnel_training_modality_913001,913001,"VENDEDOR AMBULANTE, ALFALFA Y FORRAJE",
occupation_work_personnel_training_modality_913002,913002,"VENDEDOR AMBULANTE, COCA",
occupation_work_personnel_training_modality_913003,913003,"VENDEDOR AMBULANTE, FLORES",
occupation_work_personnel_training_modality_913004,913004,"VENDEDOR AMBULANTE, PLANTAS Y SEMILLAS",
occupation_work_personnel_training_modality_913005,913005,"VENDEDOR AMBULANTE, COCHINILLA",
occupation_work_personnel_training_modality_914001,914001,"VENDEDOR AMBULANTE, CAMARONES Y LANGOSTINOS",
occupation_work_personnel_training_modality_914002,914002,"VENDEDOR AMBULANTE, CARNE DE: BALLENA, LOBO MARINO, TORTUGA",
occupation_work_personnel_training_modality_914003,914003,"VENDEDOR AMBULANTE, MARISCOS: CHOROS, CONCHAS, ETC.",
occupation_work_personnel_training_modality_914004,914004,"VENDEDOR AMBULANTE, PESCADOS: BONITO, JUREL, PEJERREY, TRUC",
occupation_work_personnel_training_modality_915001,915001,"VENDEDOR AMBULANTE, ANIMALES VIVOS: CONEJOS, GATOS, PERROS,",
occupation_work_personnel_training_modality_915002,915002,"VENDEDOR AMBULANTE, AVES VIVOS Y/O SUS CARNES",
occupation_work_personnel_training_modality_915003,915003,"VENDEDOR AMBULANTE, CARNES: PORCINO, VACUNO, ETC.",
occupation_work_personnel_training_modality_915004,915004,"VENDEDOR AMBULANTE, REPARTIDOR DE LECHE",
occupation_work_personnel_training_modality_916001,916001,"VENDEDOR AMBULANTE, PRODUCTOS FARMACEUTICOS: ALCOHOL, ALGOD",
occupation_work_personnel_training_modality_916002,916002,"VENDEDOR AMBULANTE, CORTEZAS Y HIERBAS/ USO MEDICINAL",
occupation_work_personnel_training_modality_916003,916003,"VENDEDOR AMBULANTE, RAICES DE PLANTAS/ USO MEDICINAL",
occupation_work_personnel_training_modality_917001,917001,"VENDEDOR AMBULANTE, ACEITE COMESTIBLE",
occupation_work_personnel_training_modality_917002,917002,"VENDEDOR AMBULANTE, CAFE TOSTADO, MOLIDO, ENVASADO Y/O GRAN",
occupation_work_personnel_training_modality_917003,917003,"VENDEDOR AMBULANTE, CARAMELOS, CONFITES, CHOCOLATES, GALLET",
occupation_work_personnel_training_modality_917004,917004,"VENDEDOR AMBULANTE, HELADOS, HIELO, MARCIANOS, ETC.",
occupation_work_personnel_training_modality_917005,917005,"VENDEDOR AMBULANTE, PAN, PASTELES",
occupation_work_personnel_training_modality_917006,917006,"VENDEDOR AMBULANTE, PRODUCTOS LACTEOS, FIDEOS, HARINAS, AZU",
occupation_work_personnel_training_modality_917007,917007,"VENDEDOR AMBULANTE, PRODUCTOS ALIMENTICIOS PARA ANIMALES/ A",
occupation_work_personnel_training_modality_917008,917008,"VENDEDOR AMBULANTE, ABARROTES",
occupation_work_personnel_training_modality_918001,918001,"VENDEDOR AMBULANTE, CIGARRO, TABACO, PIPAS E IMPLEMENTOS PA",
occupation_work_personnel_training_modality_918002,918002,"VENDEDOR AMBULANTE, AGUA MINERAL, GASEOSAS, VINO, ETC.",
occupation_work_personnel_training_modality_919001,919001,"VENDEDOR AMBULANTE; COSMETICOS, PERFUMES, LOCION, ETC.",
occupation_work_personnel_training_modality_919002,919002,"VENDEDOR AMBULANTE; ESCOBAS, ESCOBILLAS, ESCOBILLONES, ETC.",
occupation_work_personnel_training_modality_919003,919003,"VENDEDOR AMBULANTE; JABONES, DETERGENTES, ETC.",
occupation_work_personnel_training_modality_919004,919004,"VENDEDOR AMBULANTE; PASTA DENTRIFICA, PAPEL HIGIENICO, ETC.",
occupation_work_personnel_training_modality_919005,919005,"VENDEDOR AMBULANTE; PRODUCTOS DE: ORNELLA, UNIQUE, YAMBAL,",
occupation_work_personnel_training_modality_921001,921001,"VENDEDOR AMBULANTE; ACEITE PARA AUTOS, LUBRICANTES (ENVASAD",
occupation_work_personnel_training_modality_921002,921002,VENDEDOR AMBULANTE,occupation_work_personnel_training_modality_
occupation_work_personnel_training_modality_921003,921003,"VENDEDOR AMBULANTE, LEÐA O CARBON",
occupation_work_personnel_training_modality_922001,922001,"VENDEDOR AMBULANTE, CALZADOS, ZAPATILLAS, SANDALIAS, SLAPS,",
occupation_work_personnel_training_modality_922002,922002,"VENDEDOR AMBULANTE, MERCERIA: AGUJAS, ADORNOS DE VESTIDO, B",
occupation_work_personnel_training_modality_922003,922003,"VENDEDOR AMBULANTE, PRENDAS DE VESTIR: CAMISAS, CARTERAS, P",
occupation_work_personnel_training_modality_922004,922004,"VENDEDOR AMBULANTE, TELAS Y/O TEJIDOS",
occupation_work_personnel_training_modality_922005,922005,"VENDEDOR AMBULANTE, SOMBREROS",
occupation_work_personnel_training_modality_922006,922006,"VENDEDOR AMBULANTE PASAMANERIA, LENCERIA, MERCERIA",
occupation_work_personnel_training_modality_923001,923001,"VENDEDOR AMBULANTE, ALFOMBRAS. CORTINAS, TAPICES Y ARTICULO",
occupation_work_personnel_training_modality_923002,923002,"VENDEDOR AMBULANTE, ART. DOMEST.: COCINA, LAVADORA, REFRIGE",
occupation_work_personnel_training_modality_923003,923003,"VENDEDOR AMBULANTE, CATRES Y COLCHONES/ CAMAS",
occupation_work_personnel_training_modality_923004,923004,"VENDEDOR AMBULANTE, MUEBLES PARA EL HOGAR",
occupation_work_personnel_training_modality_923005,923005,"VENDEDOR AMBULANTE, UTENSILIOS DE COCINA: CACEROLAS, CUCHIL",
occupation_work_personnel_training_modality_923006,923006,"VENDEDOR AMBULANTE, ART. DE MESA: MANTELES, INDIVIDUALES, P",
occupation_work_personnel_training_modality_924001,924001,"VENDEDOR AMBULANTE, DIARIOS Y REVISTAS / CANILLITAS",
occupation_work_personnel_training_modality_924002,924002,"VENDEDOR AMBULANTE, LIBROS Y NOVELAS",
occupation_work_personnel_training_modality_924003,924003,"VENDEDOR AMBULANTE, UTLES DE ESCRITORIO: BORRADORES, CUADER",
occupation_work_personnel_training_modality_925001,925001,"VENDEDOR AMBULANTE, ANTIGUEDADES",
occupation_work_personnel_training_modality_925002,925002,"VENDEDOR AMBULANTE, ARTICULOS ARTESANALES",
occupation_work_personnel_training_modality_925003,925003,"VENDEDOR AMBULANTE, ARTICULOS DE PLATA",
occupation_work_personnel_training_modality_925004,925004,"VENDEDOR AMBULANTE, ARTICULOS RELIGIOSOS",
occupation_work_personnel_training_modality_925005,925005,"VENDEDOR AMBULANTE, ARTICULOS PARA FIESTAS Y DISFRACES",
occupation_work_personnel_training_modality_925006,925006,"VENDEDOR AMBULANTE, CUADROS Y ESCULTURAS",
occupation_work_personnel_training_modality_926001,926001,"VENDEDOR AMBULANTE, ARTICULOS DEPORTIVOS",
occupation_work_personnel_training_modality_926002,926002,"VENDEDOR AMBULANTE, JUGUETES",
occupation_work_personnel_training_modality_927001,927001,"VENDEDOR AMBULANTE, ANTEOJOS Y LUNAS",
occupation_work_personnel_training_modality_927002,927002,"VENDEDOR AMBULANTE, CASSETTES (BLANCOS Y GRABADOS) Y DISCOS",
occupation_work_personnel_training_modality_927003,927003,"VENDEDOR AMBULANTE, HULES Y/O MARROQUINES",
occupation_work_personnel_training_modality_927004,927004,"VENDEDOR AMBULANTE, MALETAS Y MALETINES / CARTERAS",
occupation_work_personnel_training_modality_927005,927005,"VENDEDOR AMBULANTE, RELOJES",
occupation_work_personnel_training_modality_927006,927006,"VENDEDOR AMBULANTE, REPUESTO Y/O ART. DE FERRETERIA",
occupation_work_personnel_training_modality_927007,927007,"VENDEDOR AMBULANTE, OTROS",
occupation_work_personnel_training_modality_931001,931001,"COBRADOR, AUTOBUSES Y MICROBUSES",
occupation_work_personnel_training_modality_931002,931002,"COBRADOR, PASAJE/ MICROBUS Y OMNIBUS",
occupation_work_personnel_training_modality_931003,931003,"COBRADOR, PASAJE/ CAMIONETA RURAL (COMBI)",
occupation_work_personnel_training_modality_931004,931004,"COBRADOR, PASAJE/ FERROCARRIL",
occupation_work_personnel_training_modality_931005,931005,"COBRADOR, TRANSPORTE POR CARRETERA",
occupation_work_personnel_training_modality_931006,931006,"VENDEDOR DE BOLETOS, CAMIONETA RURAL, MICROBUSES, OMNIBUS,",
occupation_work_personnel_training_modality_931007,931007,VENDEDOR DE BOLETOS Y PASAJES DE VIAJE AEREO,
occupation_work_personnel_training_modality_941001,941001,AMA DE CRIA O SECA O LECHE O NIÐOS,
occupation_work_personnel_training_modality_941002,941002,AMA DE LLAVES,
occupation_work_personnel_training_modality_941003,941003,AYA MAMA,
occupation_work_personnel_training_modality_941004,941004,AYUDA DE CAMARA,
occupation_work_personnel_training_modality_941005,941005,CANTINERO,
occupation_work_personnel_training_modality_941006,941006,CAMARERO,
occupation_work_personnel_training_modality_941007,941007,COCINERO,
occupation_work_personnel_training_modality_941008,941008,CRIADO,
occupation_work_personnel_training_modality_941009,941009,DAMA DE COMPAÐIA,
occupation_work_personnel_training_modality_941010,941010,EMPLEADO DEL HOGAR,
occupation_work_personnel_training_modality_941011,941011,LAVANDERO,
occupation_work_personnel_training_modality_941012,941012,"MUJER DE LIMPIEZA, HOGARES",
